Name,Location,Overview,Phone,Industry,Company Size,Website,Headquarter,Type,Founded,Linked In URL,Address_0,Latitude_0,Longitude_0,City_0,Location_description_0,Address_1,Latitude_1,Longitude_1,City_1,Location_description_1,Address_2,Latitude_2,Longitude_2,City_2,Location_description_2,Address_3,Latitude_3,Longitude_3,City_3,Location_description_3,Address_4,Latitude_4,Longitude_4,City_4,Location_description_4,Address_5,Latitude_5,Longitude_5,City_5,Location_description_5,Country
Vincent Chrisp Architects,null,"Since 1993, our creativity, expertise and experience has helped shape Victoria’s urban landscapes. You’ll see our designs in healthcare, justice, education, science and many other industries throughout the state. That’s because at Vincent Chrisp Architects we know how to engage with our clients and design around their particular needs. Each project is different. Each design unique. What doesn’t change is our commitment to guiding our client through the entire process, from idea to opening day. We specialise in multiple sectors notably Health & Science, Education, Justice, Community and Commercial. We have an extensive portfolio of successfully completed projects across most sectors and ranging in size and complexity for private, government and community clients.",null,Architecture and Planning,11-50 employees,https://vincentchrisp.com.au/,"Southbank, VIC",Privately Held,1993,https://www.linkedin.com/company/vincent-chrisp-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
The Andrews Group,"62 River Street, South Yarra, VIC 3141, AU","For over 45 years, The Andrews Group has been one of the most innovative architectural product, installation and product life-cycle management companies in Australia.As a genuine family company, our founder Howard Andrews maintains a guiding hand on the business while the next generation of the family, Mark, Stuart and Stephanie, run operations in Australia and Southeast Asia.With a focus on design and sustainability, The Andrews Group works in partnership with Australia’s leading architects and designers to create imaginative and inspiring spaces with BOLON flooring and BAUX acoustic panels and tiles.For over 10 years The Andrews Group has been the sole distributor and marketer of BOLON from Sweden, an international design brand focusing on flooring innovation and creative interiors. More recently, The Andrews Group is proud to represent BAUX, a Swedish design brand creating surprisingly functional and remarkably beautiful building materials, to deliver sustainable acoustic panels and tiles.Delivering comprehensive product and service expertise, The Andrews Group also offers flooring installation and project management through the HANMAR business and maintenance and product life-cycle services through FLOORLIFE.General enquiries:  info@theandrewsgroup.com.au",null,Architecture and Planning,11-50 employees,http://www.theandrewsgroup.com.au/,"South Yarra, VIC",Privately Held,1974,https://www.linkedin.com/company/the-andrews-group-australasia/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Slater Architects,"257-259 Central Coast Hwy, Suite 7, Erina, New South Wales 2250, AU","From concept to completion we are a full-service, award-winning architectural and interior design practice covering the East Coast of Australia- Sydney, Central Coast, Newcastle, Hunter Valley, North Coast, Brisbane and Alpine regions. We provide architectural services for a range of project types and specialise in residential architecture, creating bespoke homes and apartments around Sydney and Australia’s East Coast.Established for over 38 years we have an extensive portfolio of works in suburbs such as Bondi, Castle Hill, Merewether, Terrigal, Wamberal, Avoca, North Avoca, Matcham, Saratoga, Gosford, Lake Macquarie, Port Macquarie, Hawks Nest, Lennox Head, Ballina, Thredbo and Hunter Valley.We have extensive experience working with Council and other government and private authorities and have a great working relationship with industry leading consultants.Using the latest software, we electronically model your project in 3D allowing us to generate fly-through’s, walk-arounds and perspective imagery which not only assists in the communication of the design but also allows you greater involvement and peace of mind through the process.",02 4365 4458,Architecture and Planning,2-10 employees,http://www.slaterarchitects.com.au,"Erina, New South Wales",Privately Held,null,https://www.linkedin.com/company/slaterarchitects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"Parlour: gender, equity, architecture","Melbourne,   AU","Parlour is a research-based, non-profit advocacy organisation working to improve gender equity in architecture and the built environment professions. As activists and advocates we aim to generate debate and discussion. As researchers and scholars we provide serious analysis and a firm evidence base for change. As active participants in Australian architecture we seek to open up opportunities and broaden definitions of what architectural activity might be.",null,Architecture and Planning,2-10 employees,https://archiparlour.org/,null,Nonprofit,null,https://www.linkedin.com/company/parlour-gender-equity-architecture/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Architectural Collaborative,"6 Prospect St, Fortitude Valley, Queensland 4006, AU","Architectural Collaborative is a team of professional designers who provide a range of architectural and interior design services in a variety of sectors including education, commercial, child care centres, retail, sports and leisure, residential, health and aged care and industrial.With over 10 years of strong industry presence our focus is on working together with clients, stakeholders and building users to create spaces and places that enrich people’s lives.Architectural Collaborative team’s history originates from Opus Architecture which had a strong presence since the acquisition of Tabletop Architects in 2008. When Opus was later acquired by the global engineering firm WSP, an opportunity arose to move away from the engineering multi-disciplinary organisation and create a new entity with architecture and interior design as our core delivery service. From this Architectural Collaborative Pty Ltd was established in 2018.",07 3539 8880,Architecture and Planning,2-10 employees,http://www.archcollab.com.au,"Fortitude Valley, Queensland",Privately Held,2018,https://www.linkedin.com/company/archcollab/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Mavtect Designs,"150 Richmond Rd, Marleston, South Australia 5033, AU",We are a collaborative design team; creating solutions as partners in your building project. Our adaptable style caters to projects of all budgets and sizes. We love what we do and work meticulously to ensure the finished product is matched by your experience as a client. 🏆HIA Residential Building Designer 2020,883126155,Architecture and Planning,2-10 employees,https://mavtectdesigns.com.au/,"Marleston, South Australia",Privately Held,2006,https://www.linkedin.com/company/mavtect-designs/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Shaun Lockyer Architects,"15 Masters St, Newstead, Queensland 4006, AU","Shaun Lockyer Architects (SLa) is an award-winning Brisbane based architectural practice formed in 2009 to focus on modernist architecture that connects people and place. Inherent within each project is a desire to craft memorable, sustainable and efficient design solutions that add value to the inhabitants’ lives. SLa engages in the design and delivery of bespoke architectural homes for private clients who value a collaborative and transparent design process. Each SLa commission employs a versatility and passion that transcends scale and budget.",null,Architecture and Planning,11-50 employees,http://lockyerarchitects.com.au,"Newstead, Queensland",Privately Held,2009,https://www.linkedin.com/company/shaun-lockyer-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
VNIX,null,"Formed in 2003 and with offices across Australia, Vietnam and the Philippines, VNIX has envisioned a culture of making seamless 3D modeling a reality in built environment through Building Information Modelling (BIM). Our mission is to provide superior service to all architecture, engineering and construction professionals. Anchored on this mission, VNIX maintains its standards by assuring all our staff are well-trained even in the most complex software challenges. Our team will help you enhance your process cycle throughout the various project phases. We are a licensed distributor of ARCHICAD, SOLIBRI and TWINMOTION.VNIX, an integral part of your pre-construction team.",null,Architecture and Planning,11-50 employees,https://vnix.com.au/,"Balcatta, Western Australia",Privately Held,2003,https://www.linkedin.com/company/vnix/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Acacia Projects,null,"Acacia Projects is a leader in the delivery of Design and Construct Fit Out. We think it is important that our clients love the space they are in. We take the time to understand your brief including vision, budget and time frame. We then bring together strategy, design, project management and delivery to achieve your goal.",null,Architecture and Planning,11-50 employees,http://www.acaciaprojects.com.au,"Canberra, ACT",Privately Held,1984,https://www.linkedin.com/company/acacia-group/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
mcmahon and nerlich,"228 Bank St, South Melbourne, Victoria 3205, AU","mcmahon and nerlich launched as a full-time practice in 2013 and are based in South Melbourne. Directors Rob Nerlich and Kate McMahon have a wealth of experience in housing, education and urban design both in Melbourne and London. They have a growing portfolio of built projects across metropolitan Melbourne and regional Victoria and specialise in residential and commercial / hospitality sectors whilst their practice research focuses on both the Residential sector across all scales, and the Education sectors. Rob and Kate's studio practice centres on a strong design philosophy - that design should be process-driven with absolute clarity of materiality, embedded sustainability, and rigorous formal and spatial resolution.mcmahon and nerlich has grown into a thriving small practice and is working across residential, commercial and retail sectors, and towards utilising their extensive experience in the Education sector. mcmahon and nerlich can assist with your following projects;                         + residential new                           + multi-unit residential                         + alterations + additions               + retail projects                         + commercial feasibilities             + commercial projects                         + masterplans                                + interior design                         + urbanism                                     + community & cultural projects",null,Architecture and Planning,2-10 employees,http://www.mcmahonandnerlich.com.au,"South Melbourne, Victoria",Privately Held,2013,https://www.linkedin.com/company/mcmahonandnerlich/,"228 Bank St, South Melbourne, Victoria, 3205, AU",-37.803425,145.01105,South Melbourne,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
DiMase Architects,"342 St Georges Road, North Fitzroy, VIC 3068, AU","DiMase Architects is an architectural practice based in North Fitzroy. Formed in 2002, our work has included a wide range of residential and educational projects.Architecture is not design. Nor is it a finished building. It is a creative journey along which ideas morph and shape themselves into the ideal solution. The focus of our work is on giving new life to the old, whether through a small-scale refresh, a more substantial refurbishment or a complete re-imagining of a site, taking care to integrate the new building with its context.",null,Architecture and Planning,2-10 employees,http://dimasearchitects.com.au,"North Fitzroy, VIC",Sole Proprietorship,2002,https://www.linkedin.com/company/di-mase-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Parallel Workshop Pty Ltd,"10 Elizabeth St, Richmond, Victoria 3121, AU","Parallel Workshop Architects is a Melbourne-based boutique design house specialising in architecture and interior design, creating spaces that enhance lifestyle and experience.   As an emerging studio of passionate creatives, our commitment is to provide a bespoke approach to every project, delivering an identity while maintaining value to each unique design.   With an enthusiasm in contemporary design, the Parallel team challenges the status quo by merging technology, space and modern living into our design approach.",390020100,Architecture and Planning,2-10 employees,http://www.parallelworkshop.com.au,"Richmond, Victoria",Privately Held,null,https://www.linkedin.com/company/parallel-workshop-pty-ltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CS Town Planning Pty Ltd,"1632 High Street, Glen Iris, Melbourne, Victoria 3146, AU","We are a leading team of highly experienced town planners, specialising in land subdivision, VCAT expert witness services and planning permit application advice and lodging. 

Our difference is in our technical knowledge and strong established working relationships with councils. Our connections and expertise allow us to get best outcomes for our clients, every time!

Why chose CS Town Planning?

 • Fully qualified, Corporate Member of the PIanning Institute of Australia (PIA), with over 30 years of combined town planning experience.

 • Knowledgeable, and have worked with the Victorian Planning System for a variety of local government authorities and private planning consultancies.

 • Highly energetic team, focused on providing the best possible service to our clients at highly affordable rates, with an emphasis on open communication and a proactive approach to problem solving.

 • Approachable, friendly staff who are strongly committed to providing a high standard of customer service.

CLIENT TESTIMONIALS:

""I would like to take this opportunity to thank you CS for organising the planning permit for us with City of Melbourne; we found your attention in servicing our needs on the recent permit application efficient and professional.
 
The Boyd group would certainly use your Company again for applications for town planning that we may need in the future.
 
Thank you for your efforts and support it was very much appreciated.""
 
Graham R Boyd, Chairman, Boyd International",null,Architecture and Planning,2-10 employees,http://www.cstownplanning.com.au,"Melbourne, Victoria",Privately Held,2010,https://www.linkedin.com/company/csq-town-planning-pty-ltd/,"1632 High Street, Melbourne, Victoria, 3146, AU",-37.803425,145.01105,Melbourne,Suite 7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Gibson Architects,"88 Limestone St, Ipswich, Queensland 4305, AU","At Gibson Architects, we aim to deliver creative and innovative design solutions for our clients by working with them from the earliest planning stages through to project completion and thereafter. We deliver high quality architecture that is both modern and elegant whilst ensuring that the design is always considerate of its surroundings. Along with our contemporary designs we offer exceptional client services with the goal of improving the built environment. All of our designs are created with the user’s needs in mind; practicality and functionality are just as important as producing an aesthetically pleasing building. They offer flexibility for change when necessary, increase long term value and are comfortable, enjoyable and productive spaces to work or live in.",null,Architecture and Planning,11-50 employees,http://gibsonarchitects.com.au,"Ipswich, Queensland",Privately Held,2008,https://www.linkedin.com/company/gibsonarchitects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Zenx Architects,"Level 11, 97 Creek Street, Brisbane, Qld 4000, AU","Zenx Architects offers a distinctive client service that features:
-  A commitment to design quality, which delivers buildings that successfully meet the needs of clients, communities and their environments.
-  A specialist understanding of the significant influence that design attributes have on the commercial parameters of each project.

Practising for 14 years from our office in Brisbane, Zenx is a prominent professional group that has built a reputation for design excellence and driving our clients' success in emerging Asian markets.

Zenx Architects is a growing practice in Australia, with directors holding significant urban design and architectural expertise across a broad range of property sectors.

Numerous repeat clients have trusted our responsive service focussed on understanding our client's property objectives and delivering quality architecure.",null,Architecture and Planning,11-50 employees,http://www.zenx.com.au,"Brisbane, Qld",Privately Held,null,https://www.linkedin.com/company/zenx-architects/,"Level 11, Brisbane, Qld, 4000, AU",-27.47126,153.01831,Brisbane,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Student Organised Network for Architecture,"Level 1, 41 Exhibition Street, Melbourne, Victoria 3000, AU","The Student Organised Network for Architecture (SONA) is the official student body of the Australian Institute of Architects. We represent architecture students from across Australia, organising national, state and local events that provide opportunities for students to collaborate with each other as well as architects and associated professionals.",null,Architecture and Planning,51-200 employees,http://www.sona.com.au,"Melbourne, Victoria",Nonprofit,null,https://www.linkedin.com/company/student-organised-network-for-architecture/,"Level 1, Melbourne, Victoria, 3000, AU",-37.803425,145.01105,Melbourne,The Australian Institute of Architects,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Solis Products,"190 Willoughby Road, Crows Nest, NSW 2065, AU","SOLIS provides a full consultative service in the design, manufacture, supply and installation of quality interior window furnishings for both commercial and domestic projects.

With the high number of window treatment manufacturers and product options on today's market, Solis offers you the ultimate one-stop solution; saving you time and providing you with the best long term result. We work with only the finest manufacturers to ensure that we deliver a quality and reliable outcome every time, providing all our clients with true value-for-money.

Solis works with all our clients to provide...

* A complete service, from initial consultation at project conception, through design, manufacture, installation and after market service; the multi-skilled team at Solis will manage as much (or as little) of the process as you require.

* The ability to deliver multiple product alternatives - our association with a wide selection of local and international manufacturers ensures the best possible solution; a solution individually designed to meet the unique requirements of your project.

* A wide selection of the very latest Australian, Japanese and European systems and fabrics - Solis only represents the industry's best manufacturers to ensure that all of our projects will stand the test of time and exceed our clients'expectations.

INTERNAL SOLUTIONS

Curtains & Drapery, Pelmets, Roman Blinds, Roller Blinds, Motorised Blinds, Venetians & Shutters",null,Architecture and Planning,2-10 employees,http://www.solisproducts.com,"Crows Nest, NSW",Privately Held,2003,https://www.linkedin.com/company/solis-products/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
geoform design architects,"33 Dunning Ave, Suite 1, Rosebery, New South Wales 2018, AU",#NAME?,96994499,Architecture and Planning,2-10 employees,http://www.geoform.com.au/,"Rosebery, New South Wales",Privately Held,2004,https://www.linkedin.com/company/geoform-design-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CODA Studio: Architecture + Urban Design,"10 Elder Place, Fremantle, Western Australia 6160, AU","CODA is an influential West Australian based architectural practice with a focus on contributing innovative, pragmatic and sustainable design responses to urban and community challenges. Since 1997, we have been dedicated to an approach of user-centric design, creating spaces that respond to social, economic and practical needs. This approach has seen us widely recognized as one of Australia's premier boutique practices. 

Our experience and skill encompasses the following areas: 

Architecture
Urban Design
Landscape Architecture
Master Planning
Sustainable Development
Brief Development
Interior Design

Since our inception, we have grown an enviable portfolio of work, demonstrating a contemporary vision that respects the functional and emotional requirements of those that interact with our buildings and environments. We have completed a diverse range of projects, from architecture, planning and interiors projects to public art and exhibition design. 

CODA is a practice that imagines what may be possible for the future of urban spaces and regional centers throughout Australia.",null,Architecture and Planning,11-50 employees,http://coda-studio.com,"Fremantle, Western Australia",Privately Held,1997,https://www.linkedin.com/company/coda-studio-pty-ltd/,"10 Elder Place, Fremantle, Western Australia, 6160, AU",-31.939821,115.8162,Fremantle,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
uDrew,"Unit 4, 755 Beaufort St, Mount Lawley, Perth, WA 6008, AU",We're changing the way building approvals happen. Use udrew to get instant approval on your next project.,null,Architecture and Planning,2-10 employees,http://www.udrew.com.au/,"Perth, WA",Public Company,2017,https://www.linkedin.com/company/udrewptyltd/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
BHI Architects,null,"BHI Architects Pty Ltd is an experienced design firm, that has grown to become a diversified and focused urban design and architectural based practice committed to innovative and sustainable development. BHI was founded in 1981 and we are now an integrated design practice covering architecture, urban design, interior design, heritage and research / planning.

BHI has offices in Sydney and South Coast NSW, and internationally in China, working across all sectors including mixed-use, commercial, multi-unit and single residential, industrial, cultural facilities, public buildings, seniors living, tourism developments, and infrastructure projects, providing a broad depth of knowledge and experience to our clients. Our relationships and understanding of the brief, together with our research and analysis of the project requirements, allows BHI to meet the expectations of the client and achieve successful outcomes.

BHI is a member of the Green Building Council of Australia, registered with the NSW Architect’s Registration Board and utilizes Environmental Management System – ISO 14001-2004 and Quality Management System – ISO 9001-2008",null,Architecture and Planning,11-50 employees,http://www.bhia.com.au,"Rosebery, NSW",Public Company,1981,https://www.linkedin.com/company/bhi-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Morson Group,"3 Barrack St, Level 2, Sydney, New South Wales 2000, AU","Morson Group is a team of Sydney based managers, architects & designers focused on providing solutions to todays architectural and urban issues. The office is in currently involved in projects nationally throughout Australia. Projects are Mainly located between the Eastern & Western Suburbs of Sydney with others also in regional areas of NSW, Queensland and Victoria.",02 9380 4946,Architecture and Planning,11-50 employees,http://www.morsongroup.com.au/,"Sydney, New South Wales",Privately Held,2012,https://www.linkedin.com/company/morson-group/,"3 Barrack St, Sydney, New South Wales, 2000, AU",-33.84907,151.13834,Sydney,Sydney Office,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
aardvarch,"111 Devonshire St, Surry Hills, New South Wales 2010, AU","for Architects, by Architects : aardvarch collaborates with leading architecture firms of all sizes, across a wide range of typologies and scales.do More, with Less : collaborate with us to bolster your capacity to deliver projects. -take on larger projects-take on more projects-avoid 'hiring and firing' for your projects. -smooth out the 'peaks and troughs' in workloadWe work hand-in-hand with our client architects, tailoring a solution that works with your practice's unique requirements.-Plug-in Documentation Lead- aardvarch collaborates as your documentation  lead, undertaking the revit modelling and documentation on your project. or-Interwoven Team Members- aardvarch can add to your project team, lending 'muscle' to inject revit modelling and documentation resources for the duration of your project. We'd love to get to know you, your practice, and your needs. Contact us for a chat!",417239257,Architecture and Planning,2-10 employees,http://www.aardvarch.com.au,"Surry Hills, New South Wales",Privately Held,null,https://www.linkedin.com/company/aardvarch/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CO-OP Studio,null,"CO-OP Studio is an architectural collaborative that delivers buildings that fit with the way we want to live our lives.Established in 2014 CO-OP currently works on projects throughout Australia and internationally with a team built on creating collaborations in order to form long-term productive partnerships with our clients.Our practice is geared around our clients and their objectives whether they be corporate, community or individuals. We use our experience and knowledge to create an environment where our client, design team and consultants challenge each other to make a difference.With a significant number of key strategic projects currently under construction we’re excited about our work to date and enthusiastic about the lasting social, economic and environmental impacts to come.",null,Architecture and Planning,11-50 employees,http://www.co-opstudio.com.au/,"Melbourne, VIC",Privately Held,2014,https://www.linkedin.com/company/co-opstudio/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Chateau Architects + Builders,"Level 2 Chateau House, 56 Cecil Ave Castle Hill, Sydney, NSW 2154, AU","Established in 1970, ‘Chateau Architects + Builders’ is family owned and operated, an alternative to the traditional model of bespoke home creation. 

Chateau’s architects, cost consultants and builders work collaboratively through every stage of a project’s development, a fully integrated service. 

With in-house skills and experience across all the building disciplines. Chateau Architects and Builders were also recipients of 3 HIA Awards including NSW Home of the Year (as well as Custom Built Home of the Year and Custom Home, $1-2 million) and an Master Builder Award for Best Custom Home in the $1-2 Million range.

 - EVERY CHATEAU HOME IS ARCHITECT DESIGNED AND MASTER BUILT - 
Visit our website: www.chateau.com.au, and take a look at some stunning examples of our work.",null,Architecture and Planning,11-50 employees,http://www.chateau.com.au,"Sydney, NSW",Privately Held,1969,https://www.linkedin.com/company/chateau-architects-builders/,"Level 2 Chateau House, Sydney, NSW, 2154, AU",-33.84907,151.13834,Sydney,Hills District,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,AU
Tanya Mathers Architecture + Design,"Brisbane City, Australia, Brisbane, QLD  AU","We are a small bespoke architectural company based in Brisbane Australia specializing in Architecture, Interior Design + MasterplanningSo the Ultimate Question...Who are we?Philosophically we want to answer with the number “42” (a la The Hitchhikers Guide to the Galaxy) but fundamentally that doesn’t answer the question.  Simply put Tanya Mathers Architecture is a small + emerging Architectural firm looking to provide quality design outcomes that satisfy our client’s needs; and our ever-demanding desire for architectural nirvana.  Being pocket sized we believe that as a practice we can provide our clients with somethings a little special, not only a hands-on approach, but fundamentally our fighting spirit and tenacity for a quality outcome within budget.Ultimately were not afraid of the “alternative” in a sea of  standard. We do standard and do it well but remember, next time you’re afraid to share an idea; someone once said in a meeting “let’s make a film with a tornado full of sharks” We dig that idea.",617 706 7139,Architecture and Planning,2-10 employees,http://www.tmad.com.au,"Brisbane, QLD",Privately Held,2017,https://www.linkedin.com/company/tanya-mathers-architecture-design/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Select Architects,"Level 2, 390 St Kilda Road, Melbourne 3000, Victoria VIC, AU","Select Architects have rapidly grown to become one of the leading retail and commercial architectural services in Australia.Our aim is to help clients implement and gain value from their property investment as quickly and effectively as possible through our end-to-end services, from design and planning, through to building and support.This enables more control, greater efficacy whilst developing a sound understanding of clients’ needs.Our Architects and Project Managers leverage best practice experiences from hundreds of unique designs and developments, helping our clients achieve thefull potential of their investment.Our systemised approach ensures efficient and dependable delivery of our services across all sectors with an ongoing commitment to continually improve our standards.Our team consists of over 25 professionals based in Melbourne, Geelong and Adelaide, extending our services across Australia, whilst having key resources andexpertise on the ground.Our culture is supported by a systemised approach to business and modern connectivity.We use a combination of technical expertise and experience toprovide development solutions and outcomes in the following sectors:- Retail/Commercial;- Education;- Health Care;- Aged Care & Retirement Living;- Residential;- Industrial;- Community;- Urban Design;Select Architects’ approach is to streamline the development process from concept to completion, always putting people first – our clients, their customers and the local community.We deliver strong outcomes for our clients by recognising that each client and project is different, tailoring solutions and adding value throughout the project’s journey.",(03) 5224 7300,Architecture and Planning,11-50 employees,http://www.selectarchitects.com.au,"Melbourne 3000, Victoria",Privately Held,2006,https://www.linkedin.com/company/select-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Keystone Linings,"7 - 8 Davis Rd, Wetherill Park, NSW 2164, AU","Keystone - Architectural Linings & Acoustic SolutionsShowcased in many of Australia's iconic buildings, Keystone Linings  combines the widest range of quality substrates with the latest in innovative finishes to deliver acoustic performance, durability and design versatility. Panels are engineered to suit diverse applications - from contemporary office fitouts to exemplary facades.Design your dreams with Keystone - Architectural Linings & Acoustic Solutions. Call now.",02 9604 8813,Architecture and Planning,51-200 employees,http://keystonelinings.com.au,"Wetherill Park, NSW",Privately Held,1964,https://www.linkedin.com/company/keystone-acoustics/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
Design Out Crime & CPTED Centre,"14 Michael St, Beaconsfield, Western Australia 6162, AU","The Design Out Crime and CPTED Centre provides services to developers, architects, planners, government agencies, businesses:•	CPTED/Safer by Design reviews of development plans for DAs•	CPTED support for design of buildings, landscapes, products, services etc. to reduce crime and fear of crime•	Crowded Spaces audits and anti-terrorism support•	CPTED for improving health/wellbeing, social/community development, young people behaviours, people movements to minimise crime/terrorism, etc. •	CPTED for  digitally-integrated environments (‘cyber-CPTED’)•	Written and online CPTED documentation, reports, guidelines; public consultations; fear of crime surveys, crime risk assessments, research etc.•	Online and face to face training in CPTED and Design Out Crime.Design Out Crime and CPTED (Crime Prevention through Environmental Design) are effective practical ways to prevent crime through good design of buildings, landscapes, products, services, processes and policies. Also called ‘Safer by Design’ this approach offers effective and economical crime prevention.Staff at the Design Out Crime and CPTED Centre have over 20 years’ experience internationally. They are members of the ICA with CPTED (Advanced Practitioner)  and ‘Safer by Design’ qualifications. Projects have included: The new CPTED Safer Design Guidleines for the City of Perth; CPTED review of the Iconic 3 Oceans development in Scarborough, CPTED review of Fiona Stanley Hospital, new developments in Northbridge; the Perth-Mandurah rail line; Perth Metropolitan rail and environs (youth issues); authoring the WA Designing Out Crime Guidelines and WAPC Pedestrian Access-way Guidelines; a wide variety of CPTED crime prevention research, training programs, competitions and conferences.We provide easily-accessible professional CPTED expertise.In addition, we provide cyber-security analyses for high value SMEs  who need high security rather than resilient cyber-security.To take advantage of our services contact us at admin@designoutcrime.org or +61 (0)434 975 848.",null,Architecture and Planning,2-10 employees,http://www.designoutcrime.org,"Beaconsfield, Western Australia",Public Company,2003,https://www.linkedin.com/company/design-out-crime-&-cpted-centre/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
McLellan Bush Architects,AU,"Managing Architects that listen, make it easy and deliver.  McLellan Bush Architects is dedicated to excellence in school architecture.  We appreciate what is at stake when engaging a team to deliver your school’s vision and are committed to a partnership that is trustworthy, inspired, considerate of cost and wholly supportive from the outset.  We listen.  We communicate.  We advocate for you.  Our mission is to make the process easy for you and for your community of stakeholders.  Most importantly we aim to deliver education environments that optimise learning for students, are inspiring, flexible, accessible to all and combine technology with face to face pedagogy.We are an architecture firm who believe in the traditional role of architects, taking your project from the initial briefing all the way through to post occupancy analysis.  You experience continuity of representation.  We make it easy for you.  Through the role of superintendent, we leverage insight and understanding gained through hundreds  of hours spent in briefing, design and documentation to deliver the intent and quality of your project.  We remain on the frontline during construction.  New construction is an exciting time for a school community but it can also bring challenges and uncertainties.  We specialise in the design and delivery of schools.  We are experienced and committed.  We address challenges and uncertainties for you as a competent partner because we understand the day-to-day running of the school still requires your immediate and ongoing focus.We like hearing from our Clients that the best outcomes are achieved when we’re there from the beginning.  We welcome the opportunity of talking with you about your school’s learning philosophies and built environment.",07 3720 8750,Architecture and Planning,2-10 employees,http://mclellanbush.com.au,null,Privately Held,2009,https://www.linkedin.com/company/mclellan-bush-architects/,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
